game,agent_0,agent_1,winner,points_j0,points_j1,points_lost_j0,points_lost_j1,hands_played,hands_won_j0,hands_won_j1
203,sb3,random,J0,30,27,27,30,16,12,4
204,sb3,random,J0,30,23,23,30,17,14,3
205,sb3,random,J1,29,30,30,29,16,11,5
206,sb3,random,J0,30,8,8,30,10,8,2
207,sb3,random,J1,14,30,30,14,11,8,3
208,sb3,random,J0,30,13,13,30,12,10,2
209,sb3,random,J0,30,29,29,30,18,16,2
210,sb3,random,J0,30,22,22,30,16,15,1
211,sb3,random,J0,30,15,15,30,14,11,3
212,sb3,random,J0,30,19,19,30,15,11,4
213,sb3,random,J0,30,25,25,30,17,13,4
214,sb3,random,J1,19,30,30,19,15,12,3
215,sb3,random,J1,17,30,30,17,13,9,4
216,sb3,random,J1,19,30,30,19,15,11,4
217,sb3,random,J1,26,30,30,26,13,8,5
218,sb3,random,J0,30,18,18,30,11,10,1
219,sb3,random,J1,27,30,30,27,16,12,4
220,sb3,random,J0,30,21,21,30,17,15,2
221,sb3,random,J1,25,30,30,25,17,13,4
222,sb3,random,J0,30,15,15,30,10,7,3
223,sb3,random,J0,30,10,10,30,6,4,2
224,sb3,random,J1,10,30,30,10,12,7,5
225,sb3,random,J1,26,30,30,26,17,14,3
226,sb3,random,J1,26,30,30,26,16,9,7
227,sb3,random,J0,30,16,16,30,13,11,2
228,sb3,random,J1,13,30,30,13,12,8,4
229,sb3,random,J0,30,18,18,30,14,12,2
230,sb3,random,J1,21,30,30,21,14,12,2
231,sb3,random,J0,30,9,9,30,10,9,1
232,sb3,random,J0,30,25,25,30,15,13,2
233,sb3,random,J0,30,20,20,30,15,12,3
234,sb3,random,J1,25,30,30,25,15,14,1
235,sb3,random,J1,26,30,30,26,15,13,2
236,sb3,random,J1,25,30,30,25,18,12,6
237,sb3,random,J0,30,26,26,30,16,11,5
238,sb3,random,J1,21,30,30,21,14,12,2
239,sb3,random,J1,16,30,30,16,11,8,3
240,sb3,random,J1,19,30,30,19,17,10,7
241,sb3,random,J1,13,30,30,13,12,7,5
242,sb3,random,J1,20,30,30,20,13,8,5
243,sb3,random,J0,30,14,14,30,8,6,2
244,sb3,random,J1,24,30,30,24,14,8,6
245,sb3,random,J1,10,30,30,10,6,6,0
246,sb3,random,J1,19,30,30,19,14,10,4
247,sb3,random,J0,30,22,22,30,15,13,2
248,sb3,random,J1,22,30,30,22,17,12,5
249,sb3,random,J0,30,28,28,30,21,16,5
250,sb3,random,J0,30,5,5,30,3,3,0
251,sb3,random,J0,30,8,8,30,4,4,0
252,sb3,random,J0,30,27,27,30,18,17,1
253,sb3,random,J0,30,27,27,30,16,13,3
254,sb3,random,J1,26,30,30,26,15,11,4
255,sb3,random,J1,26,30,30,26,18,15,3
256,sb3,random,J1,20,30,30,20,13,9,4
257,sb3,random,J1,28,30,30,28,21,16,5
258,sb3,random,J0,30,18,18,30,10,6,4
259,sb3,random,J1,22,30,30,22,13,9,4
260,sb3,random,J0,30,27,27,30,14,9,5
261,sb3,random,J1,22,30,30,22,14,10,4
262,sb3,random,J1,25,30,30,25,13,9,4
263,sb3,random,J1,24,30,30,24,15,12,3
264,sb3,random,J0,30,13,13,30,11,10,1
265,sb3,random,J0,30,29,29,30,14,10,4
266,sb3,random,J1,10,30,30,10,11,5,6
267,sb3,random,J1,21,30,30,21,17,12,5
268,sb3,random,J1,16,30,30,16,12,9,3
269,sb3,random,J1,23,30,30,23,14,10,4
270,sb3,random,J0,30,26,26,30,15,11,4
271,sb3,random,J1,29,30,30,29,18,15,3
272,sb3,random,J1,26,30,30,26,16,13,3
273,sb3,random,J1,2,30,30,2,3,1,2
274,sb3,random,J0,30,0,0,30,0,0,0
275,sb3,random,J1,23,30,30,23,14,9,5
276,sb3,random,J0,30,16,16,30,10,7,3
277,sb3,random,J0,30,22,22,30,13,10,3
278,sb3,random,J1,24,30,30,24,16,15,1
279,sb3,random,J1,28,30,30,28,16,13,3
280,sb3,random,J0,30,18,18,30,13,9,4
281,sb3,random,J1,28,30,30,28,19,17,2
282,sb3,random,J1,16,30,30,16,12,8,4
283,sb3,random,J1,25,30,30,25,15,11,4
284,sb3,random,J1,27,30,30,27,13,9,4
285,sb3,random,J0,30,24,24,30,16,12,4
286,sb3,random,J1,21,30,30,21,13,9,4
287,sb3,random,J0,30,13,13,30,10,8,2
288,sb3,random,J0,30,5,5,30,3,3,0
289,sb3,random,J0,30,15,15,30,14,12,2
290,sb3,random,J0,30,26,26,30,10,4,6
291,sb3,random,J1,20,30,30,20,10,9,1
292,sb3,random,J1,24,30,30,24,14,10,4
293,sb3,random,J1,23,30,30,23,14,11,3
294,sb3,random,J1,23,30,30,23,15,10,5
295,sb3,random,J0,30,28,28,30,16,12,4
296,sb3,random,J1,24,30,30,24,15,11,4
297,sb3,random,J0,30,25,25,30,16,12,4
298,sb3,random,J0,30,13,13,30,10,8,2
299,sb3,random,J0,30,25,25,30,19,16,3
300,sb3,random,J0,30,22,22,30,15,14,1
301,sb3,random,J0,30,18,18,30,13,12,1
302,sb3,random,J0,30,27,27,30,18,14,4
303,sb3,random,J0,30,19,19,30,15,13,2
304,sb3,random,J1,20,30,30,20,16,10,6
305,sb3,random,J0,30,22,22,30,14,11,3
306,sb3,random,J0,30,27,27,30,14,10,4
307,sb3,random,J1,24,30,30,24,15,14,1
308,sb3,random,J1,24,30,30,24,17,12,5
309,sb3,random,J1,15,30,30,15,14,9,5
310,sb3,random,J0,30,22,22,30,15,11,4
311,sb3,random,J1,14,30,30,14,13,7,6
312,sb3,random,J0,30,28,28,30,18,15,3
313,sb3,random,J0,30,22,22,30,15,13,2
314,sb3,random,J0,30,22,22,30,16,14,2
315,sb3,random,J1,19,30,30,19,13,8,5
316,sb3,random,J0,30,26,26,30,15,11,4
317,sb3,random,J1,15,30,30,15,13,9,4
318,sb3,random,J1,2,30,30,2,1,0,1
319,sb3,random,J0,30,6,6,30,2,2,0
320,sb3,random,J1,28,30,30,28,15,10,5
321,sb3,random,J1,18,30,30,18,14,10,4
322,sb3,random,J1,21,30,30,21,12,9,3
323,sb3,random,J0,30,27,27,30,19,12,7
324,sb3,random,J1,12,30,30,12,8,4,4
325,sb3,random,J0,30,18,18,30,15,12,3
326,sb3,random,J1,22,30,30,22,18,10,8
327,sb3,random,J1,21,30,30,21,12,9,3
328,sb3,random,J1,22,30,30,22,12,9,3
329,sb3,random,J0,30,28,28,30,17,13,4
330,sb3,random,J1,19,30,30,19,15,11,4
331,sb3,random,J1,12,30,30,12,10,6,4
332,sb3,random,J1,21,30,30,21,13,7,6
333,sb3,random,J0,30,28,28,30,15,13,2
334,sb3,random,J1,23,30,30,23,13,9,4
335,sb3,random,J1,21,30,30,21,18,13,5
336,sb3,random,J1,28,30,30,28,16,11,5
337,sb3,random,J1,26,30,30,26,15,12,3
338,sb3,random,J1,23,30,30,23,13,8,5
339,sb3,random,J0,30,26,26,30,13,8,5
340,sb3,random,J0,30,19,19,30,13,10,3
341,sb3,random,J1,19,30,30,19,13,6,7
342,sb3,random,J0,30,11,11,30,6,4,2
343,sb3,random,J0,30,22,22,30,15,13,2
344,sb3,random,J1,15,30,30,15,11,9,2
345,sb3,random,J1,12,30,30,12,11,6,5
346,sb3,random,J0,30,29,29,30,15,10,5
347,sb3,random,J1,18,30,30,18,13,10,3
348,sb3,random,J0,30,15,15,30,8,4,4
349,sb3,random,J0,30,14,14,30,15,10,5
350,sb3,random,J0,30,26,26,30,17,14,3
351,sb3,random,J0,30,18,18,30,15,12,3
352,sb3,random,J0,30,28,28,30,12,8,4
353,sb3,random,J1,21,30,30,21,14,11,3
354,sb3,random,J0,30,18,18,30,12,11,1
355,sb3,random,J1,28,30,30,28,15,14,1
356,sb3,random,J0,30,17,17,30,12,11,1
357,sb3,random,J1,24,30,30,24,18,14,4
358,sb3,random,J1,24,30,30,24,16,8,8
359,sb3,random,J1,25,30,30,25,14,11,3
360,sb3,random,J1,28,30,30,28,16,9,7
361,sb3,random,J1,26,30,30,26,17,16,1
362,sb3,random,J1,22,30,30,22,17,12,5
363,sb3,random,J1,27,30,30,27,16,12,4
364,sb3,random,J1,10,30,30,10,9,4,5
365,sb3,random,J0,30,25,25,30,16,14,2
366,sb3,random,J0,30,10,10,30,11,11,0
367,sb3,random,J0,30,21,21,30,17,14,3
368,sb3,random,J1,20,30,30,20,12,10,2
369,sb3,random,J0,30,23,23,30,12,12,0
370,sb3,random,J1,26,30,30,26,16,9,7
371,sb3,random,J0,30,17,17,30,14,12,2
372,sb3,random,J0,30,26,26,30,15,12,3
373,sb3,random,J1,27,30,30,27,18,14,4
374,sb3,random,J1,26,30,30,26,17,11,6
375,sb3,random,J1,27,30,30,27,16,10,6
376,sb3,random,J0,30,15,15,30,10,9,1
377,sb3,random,J0,30,26,26,30,14,9,5
378,sb3,random,J1,15,30,30,15,12,8,4
379,sb3,random,J1,28,30,30,28,15,10,5
380,sb3,random,J1,26,30,30,26,14,11,3
381,sb3,random,J0,30,9,9,30,6,4,2
382,sb3,random,J1,17,30,30,17,15,10,5
383,sb3,random,J1,21,30,30,21,15,11,4
384,sb3,random,J0,30,24,24,30,16,13,3
385,sb3,random,J1,27,30,30,27,14,10,4
386,sb3,random,J1,19,30,30,19,14,11,3
387,sb3,random,J0,30,8,8,30,11,9,2
388,sb3,random,J1,23,30,30,23,15,13,2
389,sb3,random,J0,30,24,24,30,15,13,2
390,sb3,random,J1,19,30,30,19,14,11,3
391,sb3,random,J1,12,30,30,12,10,6,4
392,sb3,random,J0,30,14,14,30,12,11,1
393,sb3,random,J0,30,20,20,30,15,12,3
394,sb3,random,J1,28,30,30,28,17,13,4
395,sb3,random,J1,29,30,30,29,19,13,6
396,sb3,random,J0,30,23,23,30,14,12,2
397,sb3,random,J1,28,30,30,28,20,16,4
398,sb3,random,J1,11,30,30,11,13,8,5
399,sb3,random,J1,24,30,30,24,18,13,5
400,sb3,random,J1,13,30,30,13,14,8,6
401,sb3,random,J0,30,22,22,30,13,10,3
402,sb3,random,J1,20,30,30,20,11,10,1
403,sb3,random,J1,24,30,30,24,16,11,5
404,sb3,random,J0,30,11,11,30,9,8,1
405,sb3,random,J1,20,30,30,20,14,9,5
406,sb3,random,J0,30,23,23,30,15,13,2
407,sb3,random,J0,30,29,29,30,21,18,3
408,sb3,random,J0,30,20,20,30,14,10,4
409,sb3,random,J0,30,16,16,30,14,13,1
410,sb3,random,J0,30,10,10,30,10,10,0
411,sb3,random,J0,30,24,24,30,16,14,2
412,sb3,random,J1,25,30,30,25,16,10,6
413,sb3,random,J1,20,30,30,20,14,7,7
414,sb3,random,J0,30,28,28,30,12,9,3
415,sb3,random,J1,10,30,30,10,10,6,4
416,sb3,random,J1,20,30,30,20,13,8,5
417,sb3,random,J0,30,26,26,30,16,10,6
418,sb3,random,J0,30,19,19,30,12,10,2
419,sb3,random,J1,8,30,30,8,11,5,6
420,sb3,random,J0,30,10,10,30,12,12,0
421,sb3,random,J1,18,30,30,18,12,11,1
422,sb3,random,J0,30,13,13,30,12,11,1
423,sb3,random,J0,30,22,22,30,15,12,3
424,sb3,random,J1,22,30,30,22,12,10,2
425,sb3,random,J1,25,30,30,25,14,11,3
426,sb3,random,J0,30,8,8,30,8,7,1
427,sb3,random,J1,22,30,30,22,15,12,3
428,sb3,random,J0,30,22,22,30,13,10,3
429,sb3,random,J1,25,30,30,25,15,11,4
430,sb3,random,J1,28,30,30,28,16,12,4
431,sb3,random,J1,27,30,30,27,17,12,5
432,sb3,random,J0,30,19,19,30,15,13,2
433,sb3,random,J1,15,30,30,15,10,7,3
434,sb3,random,J0,30,28,28,30,17,11,6
435,sb3,random,J0,30,9,9,30,13,10,3
436,sb3,random,J1,27,30,30,27,16,15,1
437,sb3,random,J1,21,30,30,21,14,11,3
438,sb3,random,J1,27,30,30,27,13,8,5
439,sb3,random,J0,30,23,23,30,13,9,4
440,sb3,random,J1,16,30,30,16,14,9,5
441,sb3,random,J1,25,30,30,25,16,12,4
442,sb3,random,J0,30,23,23,30,14,11,3
443,sb3,random,J0,30,12,12,30,11,10,1
444,sb3,random,J0,30,16,16,30,13,8,5
445,sb3,random,J0,30,23,23,30,16,13,3
446,sb3,random,J1,20,30,30,20,12,8,4
447,sb3,random,J1,26,30,30,26,14,10,4
448,sb3,random,J1,29,30,30,29,17,11,6
449,sb3,random,J0,30,18,18,30,14,12,2
450,sb3,random,J1,15,30,30,15,11,6,5
451,sb3,random,J0,30,26,26,30,15,12,3
452,sb3,random,J1,20,30,30,20,16,9,7
453,sb3,random,J0,30,18,18,30,12,10,2
454,sb3,random,J0,30,19,19,30,14,12,2
455,sb3,random,J1,22,30,30,22,14,11,3
456,sb3,random,J0,30,28,28,30,19,13,6
457,sb3,random,J0,30,26,26,30,13,11,2
458,sb3,random,J0,30,18,18,30,15,13,2
459,sb3,random,J0,30,13,13,30,11,8,3
460,sb3,random,J1,25,30,30,25,15,10,5
461,sb3,random,J0,30,10,10,30,11,10,1
462,sb3,random,J1,23,30,30,23,16,13,3
463,sb3,random,J0,30,16,16,30,14,13,1
464,sb3,random,J0,30,26,26,30,17,13,4
465,sb3,random,J1,25,30,30,25,15,10,5
466,sb3,random,J0,30,28,28,30,18,16,2
467,sb3,random,J0,30,25,25,30,17,13,4
468,sb3,random,J1,22,30,30,22,15,13,2
469,sb3,random,J0,30,19,19,30,15,12,3
470,sb3,random,J1,19,30,30,19,13,8,5
471,sb3,random,J0,30,27,27,30,16,11,5
472,sb3,random,J1,24,30,30,24,16,11,5
473,sb3,random,J1,25,30,30,25,17,12,5
474,sb3,random,J0,30,3,3,30,9,9,0
475,sb3,random,J1,24,30,30,24,12,8,4
476,sb3,random,J0,30,28,28,30,16,12,4
477,sb3,random,J1,12,30,30,12,11,9,2
478,sb3,random,J0,30,26,26,30,15,12,3
479,sb3,random,J0,30,27,27,30,16,12,4
480,sb3,random,J1,21,30,30,21,14,10,4
481,sb3,random,J1,13,30,30,13,14,9,5
482,sb3,random,J0,30,20,20,30,15,13,2
483,sb3,random,J1,27,30,30,27,18,12,6
484,sb3,random,J1,18,30,30,18,15,8,7
485,sb3,random,J1,17,30,30,17,9,7,2
486,sb3,random,J1,25,30,30,25,16,13,3
487,sb3,random,J1,26,30,30,26,15,11,4
488,sb3,random,J0,30,21,21,30,13,11,2
489,sb3,random,J0,30,4,4,30,4,4,0
490,sb3,random,J1,20,30,30,20,13,10,3
491,sb3,random,J0,30,19,19,30,11,9,2
492,sb3,random,J0,30,16,16,30,13,11,2
493,sb3,random,J0,30,21,21,30,14,11,3
494,sb3,random,J0,30,29,29,30,19,15,4
495,sb3,random,J1,27,30,30,27,15,13,2
496,sb3,random,J0,30,16,16,30,13,11,2
497,sb3,random,J0,30,16,16,30,12,11,1
498,sb3,random,J0,30,25,25,30,16,13,3
499,sb3,random,J0,30,21,21,30,19,15,4
500,sb3,random,J1,20,30,30,20,14,10,4
501,sb3,random,J0,30,22,22,30,12,11,1
502,sb3,random,J0,30,28,28,30,18,14,4
503,sb3,random,J0,30,17,17,30,15,13,2
504,sb3,random,J1,19,30,30,19,13,7,6
505,sb3,random,J0,30,19,19,30,14,11,3
506,sb3,random,J0,30,26,26,30,17,15,2
507,sb3,random,J1,28,30,30,28,15,10,5
508,sb3,random,J0,30,23,23,30,10,7,3
509,sb3,random,J1,19,30,30,19,13,12,1
510,sb3,random,J1,25,30,30,25,17,14,3
511,sb3,random,J0,30,22,22,30,16,14,2
512,sb3,random,J0,30,13,13,30,14,13,1
513,sb3,random,J1,15,30,30,15,13,10,3
514,sb3,random,J1,19,30,30,19,17,13,4
515,sb3,random,J1,16,30,30,16,13,9,4
516,sb3,random,J1,15,30,30,15,14,8,6
517,sb3,random,J0,30,15,15,30,11,9,2
518,sb3,random,J1,19,30,30,19,13,7,6
519,sb3,random,J0,30,25,25,30,14,11,3
520,sb3,random,J0,30,14,14,30,10,9,1
521,sb3,random,J0,30,25,25,30,15,11,4
522,sb3,random,J1,17,30,30,17,14,9,5
523,sb3,random,J1,25,30,30,25,16,12,4
524,sb3,random,J1,13,30,30,13,11,8,3
525,sb3,random,J0,30,18,18,30,15,13,2
526,sb3,random,J0,30,22,22,30,13,9,4
527,sb3,random,J0,30,16,16,30,13,12,1
528,sb3,random,J0,30,26,26,30,17,11,6
529,sb3,random,J1,15,30,30,15,12,7,5
530,sb3,random,J0,30,29,29,30,15,11,4
531,sb3,random,J1,19,30,30,19,14,8,6
532,sb3,random,J1,27,30,30,27,18,15,3
533,sb3,random,J1,23,30,30,23,15,9,6
534,sb3,random,J0,30,21,21,30,14,11,3
535,sb3,random,J1,8,30,30,8,10,5,5
536,sb3,random,J0,30,24,24,30,18,15,3
537,sb3,random,J0,30,13,13,30,11,9,2
538,sb3,random,J1,20,30,30,20,15,9,6
539,sb3,random,J1,12,30,30,12,12,6,6
540,sb3,random,J1,29,30,30,29,17,12,5
541,sb3,random,J1,28,30,30,28,16,11,5
542,sb3,random,J0,30,28,28,30,14,11,3
543,sb3,random,J0,30,25,25,30,15,13,2
544,sb3,random,J0,30,22,22,30,15,10,5
545,sb3,random,J0,30,25,25,30,19,14,5
546,sb3,random,J1,17,30,30,17,14,8,6
547,sb3,random,J1,23,30,30,23,12,9,3
548,sb3,random,J1,24,30,30,24,11,7,4
549,sb3,random,J0,30,22,22,30,17,12,5
550,sb3,random,J0,30,13,13,30,11,10,1
551,sb3,random,J0,30,22,22,30,14,13,1
552,sb3,random,J0,30,13,13,30,13,10,3
553,sb3,random,J0,30,27,27,30,16,11,5
554,sb3,random,J1,26,30,30,26,14,9,5
555,sb3,random,J0,30,7,7,30,9,8,1
556,sb3,random,J0,30,24,24,30,14,12,2
557,sb3,random,J0,30,23,23,30,14,10,4
558,sb3,random,J1,27,30,30,27,17,12,5
559,sb3,random,J1,14,30,30,14,13,10,3
560,sb3,random,J1,20,30,30,20,16,10,6
561,sb3,random,J1,21,30,30,21,15,11,4
562,sb3,random,J1,28,30,30,28,16,12,4
563,sb3,random,J0,30,22,22,30,18,15,3
564,sb3,random,J1,23,30,30,23,17,12,5
565,sb3,random,J0,30,24,24,30,16,12,4
566,sb3,random,J0,30,25,25,30,16,13,3
567,sb3,random,J0,30,28,28,30,16,13,3
568,sb3,random,J1,0,30,30,0,0,0,0
569,sb3,random,J1,10,30,30,10,6,5,1
570,sb3,random,J1,17,30,30,17,14,8,6
571,sb3,random,J1,18,30,30,18,16,11,5
572,sb3,random,J0,30,26,26,30,13,9,4
573,sb3,random,J0,30,28,28,30,15,13,2
574,sb3,random,J1,29,30,30,29,17,13,4
575,sb3,random,J0,30,29,29,30,18,15,3
576,sb3,random,J0,30,18,18,30,14,12,2
577,sb3,random,J1,22,30,30,22,17,12,5
578,sb3,random,J0,30,28,28,30,17,13,4
579,sb3,random,J1,20,30,30,20,16,8,8
580,sb3,random,J0,30,16,16,30,12,10,2
581,sb3,random,J1,23,30,30,23,16,13,3
582,sb3,random,J1,27,30,30,27,14,10,4
583,sb3,random,J0,30,23,23,30,13,11,2
584,sb3,random,J0,30,13,13,30,13,11,2
585,sb3,random,J0,30,21,21,30,14,13,1
586,sb3,random,J0,30,28,28,30,17,16,1
587,sb3,random,J1,11,30,30,11,11,6,5
588,sb3,random,J1,20,30,30,20,13,10,3
589,sb3,random,J1,22,30,30,22,15,10,5
590,sb3,random,J0,30,26,26,30,15,10,5
591,sb3,random,J0,30,26,26,30,17,12,5
592,sb3,random,J1,19,30,30,19,15,11,4
593,sb3,random,J1,22,30,30,22,16,11,5
594,sb3,random,J0,30,20,20,30,16,14,2
595,sb3,random,J1,22,30,30,22,17,15,2
596,sb3,random,J0,30,19,19,30,16,14,2
597,sb3,random,J1,25,30,30,25,18,14,4
598,sb3,random,J0,30,22,22,30,14,13,1
599,sb3,random,J1,21,30,30,21,14,10,4
600,sb3,random,J1,16,30,30,16,14,10,4
601,sb3,random,J0,30,19,19,30,16,12,4
602,sb3,random,J0,30,26,26,30,16,12,4
603,sb3,random,J0,30,10,10,30,10,8,2
604,sb3,random,J0,30,25,25,30,12,11,1
605,sb3,random,J0,30,24,24,30,17,12,5
606,sb3,random,J1,19,30,30,19,15,8,7
607,sb3,random,J1,9,30,30,9,10,4,6
608,sb3,random,J1,28,30,30,28,15,12,3
609,sb3,random,J0,30,24,24,30,14,10,4
610,sb3,random,J0,30,14,14,30,11,9,2
611,sb3,random,J1,15,30,30,15,12,8,4
612,sb3,random,J1,23,30,30,23,16,10,6
613,sb3,random,J0,30,20,20,30,13,10,3
614,sb3,random,J0,30,17,17,30,13,12,1
615,sb3,random,J0,30,13,13,30,12,11,1
616,sb3,random,J1,29,30,30,29,17,12,5
617,sb3,random,J1,16,30,30,16,11,7,4
618,sb3,random,J1,27,30,30,27,19,13,6
619,sb3,random,J0,30,13,13,30,12,10,2
620,sb3,random,J0,30,19,19,30,14,12,2
621,sb3,random,J1,22,30,30,22,13,10,3
622,sb3,random,J1,28,30,30,28,18,15,3
623,sb3,random,J0,30,24,24,30,13,10,3
624,sb3,random,J1,15,30,30,15,14,9,5
625,sb3,random,J0,30,9,9,30,12,10,2
626,sb3,random,J1,19,30,30,19,14,12,2
627,sb3,random,J1,22,30,30,22,13,7,6
628,sb3,random,J0,30,24,24,30,14,11,3
629,sb3,random,J0,30,6,6,30,3,2,1
630,sb3,random,J0,30,28,28,30,18,16,2
631,sb3,random,J1,4,30,30,4,4,3,1
632,sb3,random,J1,24,30,30,24,13,9,4
633,sb3,random,J0,30,25,25,30,13,10,3
634,sb3,random,J0,30,22,22,30,15,11,4
635,sb3,random,J1,18,30,30,18,16,12,4
636,sb3,random,J1,21,30,30,21,14,12,2
637,sb3,random,J0,30,28,28,30,19,15,4
638,sb3,random,J0,30,3,3,30,2,1,1
639,sb3,random,J0,30,28,28,30,18,13,5
640,sb3,random,J1,15,30,30,15,14,8,6
641,sb3,random,J1,27,30,30,27,18,12,6
642,sb3,random,J1,27,30,30,27,18,16,2
643,sb3,random,J1,21,30,30,21,15,9,6
644,sb3,random,J0,30,15,15,30,10,9,1
645,sb3,random,J0,30,29,29,30,18,14,4
646,sb3,random,J0,30,23,23,30,17,14,3
647,sb3,random,J0,30,16,16,30,10,7,3
648,sb3,random,J0,30,29,29,30,16,12,4
649,sb3,random,J1,20,30,30,20,14,8,6
650,sb3,random,J1,20,30,30,20,18,15,3
651,sb3,random,J0,30,23,23,30,13,9,4
652,sb3,random,J1,19,30,30,19,15,12,3
653,sb3,random,J1,25,30,30,25,17,10,7
654,sb3,random,J0,30,23,23,30,13,11,2
655,sb3,random,J1,23,30,30,23,16,10,6
656,sb3,random,J0,30,14,14,30,11,9,2
657,sb3,random,J1,24,30,30,24,15,13,2
658,sb3,random,J1,12,30,30,12,10,5,5
659,sb3,random,J1,5,30,30,5,4,4,0
660,sb3,random,J0,30,25,25,30,14,12,2
661,sb3,random,J1,29,30,30,29,15,12,3
662,sb3,random,J1,19,30,30,19,14,8,6
663,sb3,random,J0,30,29,29,30,17,14,3
664,sb3,random,J0,30,25,25,30,14,11,3
665,sb3,random,J1,22,30,30,22,15,11,4
666,sb3,random,J1,16,30,30,16,15,9,6
667,sb3,random,J0,30,22,22,30,10,5,5
668,sb3,random,J0,30,11,11,30,11,10,1
669,sb3,random,J0,30,13,13,30,11,11,0
670,sb3,random,J1,26,30,30,26,18,13,5
