game,agent_0,agent_1,q_table_j0,q_table_j1,winner,points_j0,points_j1,points_lost_j0,points_lost_j1,hands_played,hands_won_j0,hands_won_j1
562,random,rational,N/A,N/A,J1,4,30,30,4,4,1,3
563,random,rational,N/A,N/A,J1,2,30,30,2,3,1,2
564,random,rational,N/A,N/A,J1,10,30,30,10,20,6,14
565,random,rational,N/A,N/A,J1,5,30,30,5,10,2,8
566,random,rational,N/A,N/A,J1,10,30,30,10,19,4,15
567,random,rational,N/A,N/A,J1,4,30,30,4,4,1,3
568,random,rational,N/A,N/A,J1,4,30,30,4,15,2,13
569,random,rational,N/A,N/A,J1,13,30,30,13,20,7,13
570,random,rational,N/A,N/A,J1,14,30,30,14,18,4,14
571,random,rational,N/A,N/A,J1,0,30,30,0,1,0,1
572,random,rational,N/A,N/A,J1,29,30,30,29,11,3,8
573,random,rational,N/A,N/A,J1,5,30,30,5,16,1,15
574,random,rational,N/A,N/A,J1,11,30,30,11,18,3,15
575,random,rational,N/A,N/A,J1,11,30,30,11,22,5,17
576,random,rational,N/A,N/A,J0,30,24,24,30,17,3,14
577,random,rational,N/A,N/A,J1,9,30,30,9,15,3,12
578,random,rational,N/A,N/A,J1,0,30,30,0,0,0,0
579,random,rational,N/A,N/A,J1,2,30,30,2,10,1,9
580,random,rational,N/A,N/A,J1,16,30,30,16,19,7,12
581,random,rational,N/A,N/A,J1,5,30,30,5,10,2,8
582,random,rational,N/A,N/A,J1,16,30,30,16,22,5,17
583,random,rational,N/A,N/A,J1,4,30,30,4,6,1,5
584,random,rational,N/A,N/A,J0,30,6,6,30,10,5,5
585,random,rational,N/A,N/A,J1,8,30,30,8,10,4,6
586,random,rational,N/A,N/A,J1,3,30,30,3,4,0,4
587,random,rational,N/A,N/A,J1,0,30,30,0,1,0,1
588,random,rational,N/A,N/A,J1,6,30,30,6,7,2,5
589,random,rational,N/A,N/A,J1,3,30,30,3,5,1,4
590,random,rational,N/A,N/A,J1,2,30,30,2,3,0,3
591,random,rational,N/A,N/A,J1,15,30,30,15,17,6,11
592,random,rational,N/A,N/A,J1,5,30,30,5,16,1,15
593,random,rational,N/A,N/A,J1,7,30,30,7,13,2,11
594,random,rational,N/A,N/A,J1,7,30,30,7,7,3,4
595,random,rational,N/A,N/A,J1,13,30,30,13,18,4,14
596,random,rational,N/A,N/A,J1,8,30,30,8,16,3,13
597,random,rational,N/A,N/A,J1,3,30,30,3,4,2,2
598,random,rational,N/A,N/A,J1,18,30,30,18,24,5,19
599,random,rational,N/A,N/A,J1,1,30,30,1,6,0,6
600,random,rational,N/A,N/A,J1,10,30,30,10,16,3,13
601,random,rational,N/A,N/A,J1,4,30,30,4,14,1,13
602,random,rational,N/A,N/A,J1,4,30,30,4,13,2,11
603,random,rational,N/A,N/A,J1,13,30,30,13,20,5,15
604,random,rational,N/A,N/A,J1,2,30,30,2,4,1,3
605,random,rational,N/A,N/A,J1,0,30,30,0,0,0,0
606,random,rational,N/A,N/A,J1,0,30,30,0,0,0,0
607,random,rational,N/A,N/A,J1,6,30,30,6,13,1,12
608,random,rational,N/A,N/A,J1,8,30,30,8,17,3,14
609,random,rational,N/A,N/A,J1,7,30,30,7,11,3,8
610,random,rational,N/A,N/A,J1,11,30,30,11,14,3,11
611,random,rational,N/A,N/A,J1,5,30,30,5,13,1,12
612,random,rational,N/A,N/A,J1,9,30,30,9,16,2,14
