timesteps,policy_gradient_loss,value_loss,entropy_loss,loss
1519617,-5.102137e-03,8.146661e-01,-1.075356e+00,3.678970e-01
1523713,-4.382787e-03,8.075433e-01,-1.083845e+00,3.388343e-01
1527809,-3.624039e-03,7.933507e-01,-1.091892e+00,3.335460e-01
1531905,-4.549556e-03,8.009200e-01,-1.110950e+00,3.352918e-01
1536001,-4.414294e-03,7.423242e-01,-1.075202e+00,2.858624e-01
1540097,-5.327531e-03,8.135374e-01,-1.083200e+00,3.350706e-01
1544193,-5.704388e-03,8.197058e-01,-1.094735e+00,3.384196e-01
1548289,-3.983640e-03,7.684221e-01,-1.070957e+00,3.067116e-01
1552385,-3.786868e-03,7.862122e-01,-1.103539e+00,3.396047e-01
1556481,-5.091469e-03,7.725202e-01,-1.075800e+00,3.156734e-01
1560577,-3.122279e-03,7.845007e-01,-1.098139e+00,3.255327e-01
1564673,-3.868955e-03,7.230622e-01,-1.101017e+00,3.004172e-01
1568769,-3.660454e-03,7.451571e-01,-1.102233e+00,2.941617e-01
1572865,-4.528523e-03,7.172119e-01,-1.107049e+00,2.795174e-01
1576961,-5.429938e-03,7.452000e-01,-1.116865e+00,3.163779e-01
1581057,-3.776924e-03,7.351545e-01,-1.100363e+00,3.202977e-01
1585153,-4.929859e-03,7.012784e-01,-1.087135e+00,2.644081e-01
1589249,-4.994408e-03,7.610695e-01,-1.086940e+00,3.081736e-01
1593345,-4.362844e-03,8.161664e-01,-1.069946e+00,3.331674e-01
1597441,-6.401243e-03,7.539828e-01,-1.057733e+00,3.048886e-01
1601537,-4.633332e-03,7.275022e-01,-1.059625e+00,2.798860e-01
1605633,-4.366950e-03,7.997624e-01,-1.087457e+00,3.444259e-01
1609729,-5.380312e-03,7.253303e-01,-1.061224e+00,2.881696e-01
1613825,-3.547532e-03,7.951918e-01,-1.086170e+00,3.369723e-01
1617921,-4.077405e-03,7.961854e-01,-1.069891e+00,3.347462e-01
1622017,-5.150015e-03,7.797540e-01,-1.073307e+00,3.114741e-01
1626113,-3.791236e-03,8.025440e-01,-1.070657e+00,3.141535e-01
1630209,-4.536135e-03,7.997353e-01,-1.076717e+00,3.511959e-01
1634305,-4.803863e-03,7.372952e-01,-1.071972e+00,3.046265e-01
1638401,-3.427867e-03,7.439500e-01,-1.060107e+00,3.111036e-01
1642497,-5.345680e-03,7.190890e-01,-1.066742e+00,2.933167e-01
1646593,-4.947675e-03,7.589774e-01,-1.054884e+00,3.137366e-01
1650689,-5.899997e-03,7.896258e-01,-1.050321e+00,3.296989e-01
1654785,-3.991498e-03,7.754791e-01,-1.059879e+00,3.178403e-01
1658881,-4.562853e-03,8.084131e-01,-1.055268e+00,3.205271e-01
1662977,-4.439425e-03,8.146070e-01,-1.048658e+00,3.431779e-01
1667073,-4.001138e-03,7.599021e-01,-1.060950e+00,3.173316e-01
1671169,-5.297114e-03,8.218501e-01,-1.036603e+00,3.470701e-01
1675265,-5.888027e-03,8.117598e-01,-1.071838e+00,3.321932e-01
1679361,-4.295945e-03,8.390238e-01,-1.076574e+00,3.379823e-01
1683457,-4.097695e-03,7.900916e-01,-1.083580e+00,3.172215e-01
1687553,-4.768864e-03,7.645626e-01,-1.064172e+00,3.188449e-01
1691649,-4.190894e-03,7.868084e-01,-1.063160e+00,2.998489e-01
1695745,-4.879533e-03,8.345410e-01,-1.045014e+00,3.352199e-01
1699841,-4.144511e-03,8.221362e-01,-1.069193e+00,3.460837e-01
1703937,-3.329336e-03,8.028067e-01,-1.048923e+00,3.401931e-01
1708033,-4.661411e-03,8.590312e-01,-1.063708e+00,3.768513e-01
1712129,-4.745897e-03,8.273105e-01,-1.063868e+00,3.514905e-01
1716225,-4.172290e-03,7.945627e-01,-1.071241e+00,3.381873e-01
1720321,-4.578414e-03,7.566418e-01,-1.052461e+00,3.045255e-01
1724417,-5.975838e-03,7.756223e-01,-1.067179e+00,3.313985e-01
1728513,-4.087855e-03,7.972862e-01,-1.078097e+00,3.512696e-01
1732609,-4.666553e-03,7.455983e-01,-1.077460e+00,3.016953e-01
1736705,-4.517508e-03,7.538944e-01,-1.082280e+00,3.366121e-01
1740801,-6.455171e-03,7.759271e-01,-1.062536e+00,2.969182e-01
1744897,-7.596686e-03,7.449581e-01,-1.079137e+00,2.999988e-01
1748993,-4.039374e-03,7.729737e-01,-1.060853e+00,3.072003e-01
1753089,-6.519280e-03,8.508751e-01,-1.079490e+00,3.723522e-01
1757185,-4.092030e-03,8.239531e-01,-1.069195e+00,3.219043e-01
1761281,-5.302707e-03,7.797003e-01,-1.087581e+00,3.323758e-01
1765377,-5.135872e-03,7.811213e-01,-1.087002e+00,3.274205e-01
1769473,-4.802824e-03,7.555164e-01,-1.096007e+00,3.170501e-01
1773569,-5.031848e-03,7.729271e-01,-1.086305e+00,3.198252e-01
1777665,-4.376088e-03,7.927656e-01,-1.074944e+00,3.325209e-01
1781761,-4.978501e-03,7.593914e-01,-1.073717e+00,3.144480e-01
1785857,-4.899816e-03,6.971043e-01,-1.084224e+00,2.851425e-01
1789953,-4.017620e-03,7.554069e-01,-1.080276e+00,3.121381e-01
1794049,-4.997044e-03,7.777246e-01,-1.082133e+00,3.329497e-01
1798145,-5.320018e-03,7.460046e-01,-1.089754e+00,2.923428e-01
1802241,-3.723131e-03,7.637463e-01,-1.077870e+00,3.104497e-01
1806337,-3.454418e-03,7.670976e-01,-1.072048e+00,2.995870e-01
1810433,-5.371572e-03,7.582023e-01,-1.082366e+00,2.911152e-01
1814529,-4.015008e-03,7.308717e-01,-1.088653e+00,3.007635e-01
1818625,-4.830171e-03,7.246986e-01,-1.076166e+00,2.826470e-01
1822721,-5.683742e-03,7.218024e-01,-1.081275e+00,2.912627e-01
1826817,-4.475947e-03,7.149415e-01,-1.074540e+00,2.957315e-01
1830913,-4.526984e-03,7.264361e-01,-1.111415e+00,2.835645e-01
1835009,-4.031050e-03,7.200280e-01,-1.095688e+00,2.920981e-01
1839105,-5.394146e-03,7.388828e-01,-1.103200e+00,3.065511e-01
1843201,-5.330055e-03,7.168341e-01,-1.093706e+00,2.514353e-01
1847297,-3.968307e-03,7.948051e-01,-1.105718e+00,3.137539e-01
1851393,-5.264926e-03,7.454741e-01,-1.100920e+00,2.890192e-01
1855489,-4.473263e-03,7.864117e-01,-1.095397e+00,3.440310e-01
1859585,-3.465931e-03,7.034695e-01,-1.080988e+00,2.981448e-01
1863681,-5.545055e-03,7.078831e-01,-1.084909e+00,2.731862e-01
1867777,-5.284978e-03,7.300562e-01,-1.090521e+00,2.928945e-01
1871873,-3.885090e-03,6.583212e-01,-1.092928e+00,2.711043e-01
1875969,-4.283460e-03,6.468441e-01,-1.086034e+00,2.733034e-01
1880065,-6.241431e-03,6.963886e-01,-1.095987e+00,2.709657e-01
1884161,-5.251233e-03,6.129207e-01,-1.080984e+00,2.494261e-01
1888257,-3.992658e-03,7.243723e-01,-1.092641e+00,2.608095e-01
1892353,-5.859242e-03,7.672564e-01,-1.106597e+00,3.063556e-01
1896449,-3.962130e-03,7.437436e-01,-1.082612e+00,2.948982e-01
1900545,-5.914880e-03,7.963172e-01,-1.076429e+00,3.288094e-01
1904641,-4.210642e-03,7.830235e-01,-1.060433e+00,3.334224e-01
1908737,-4.562411e-03,7.829653e-01,-1.064946e+00,3.355639e-01
1912833,-5.588143e-03,7.702812e-01,-1.088378e+00,3.025152e-01
1916929,-5.999278e-03,7.524023e-01,-1.087346e+00,3.087678e-01
1921025,-3.961567e-03,7.734566e-01,-1.086625e+00,3.709674e-01
1925121,-5.340597e-03,7.518456e-01,-1.095089e+00,3.068246e-01
1929217,-4.945091e-03,6.984899e-01,-1.089752e+00,3.046356e-01
1933313,-4.524393e-03,7.173448e-01,-1.083897e+00,2.943387e-01
1937409,-4.447498e-03,8.228316e-01,-1.089921e+00,3.365655e-01
1941505,-4.572483e-03,7.279163e-01,-1.073697e+00,2.815383e-01
1945601,-4.690505e-03,6.900736e-01,-1.059257e+00,2.815626e-01
1949697,-4.116481e-03,6.673644e-01,-1.078435e+00,2.581709e-01
1953793,-3.645746e-03,7.384443e-01,-1.067251e+00,3.237670e-01
1957889,-4.491583e-03,7.631376e-01,-1.074822e+00,3.004183e-01
1961985,-5.113432e-03,7.298326e-01,-1.080189e+00,2.731705e-01
1966081,-3.924196e-03,7.344552e-01,-1.092527e+00,3.095262e-01
1970177,-4.522020e-03,7.462462e-01,-1.089647e+00,2.914432e-01
1974273,-5.025029e-03,7.644359e-01,-1.067738e+00,3.268173e-01
1978369,-4.541657e-03,7.515564e-01,-1.072713e+00,3.187639e-01
1982465,-4.298340e-03,7.418993e-01,-1.091864e+00,3.134975e-01
1986561,-3.743658e-03,7.181817e-01,-1.094140e+00,2.883180e-01
1990657,-5.827517e-03,7.088884e-01,-1.104396e+00,3.000879e-01
1994753,-4.152183e-03,8.230972e-01,-1.112129e+00,3.094810e-01
1998849,-4.211323e-03,8.199174e-01,-1.082902e+00,3.257594e-01
2002945,-5.062374e-03,8.044395e-01,-1.092314e+00,3.430650e-01
2007041,-5.802810e-03,7.888001e-01,-1.053083e+00,3.447896e-01
2011137,-6.207784e-03,8.105249e-01,-1.037203e+00,3.175786e-01
2015233,-4.558080e-03,7.856578e-01,-1.038857e+00,3.034562e-01
2019329,-4.188810e-03,7.955784e-01,-1.076462e+00,3.340471e-01
2023425,-5.944671e-03,7.847351e-01,-1.055998e+00,3.111014e-01
2027521,-4.049957e-03,8.009246e-01,-1.089926e+00,3.214152e-01
2031617,-5.194529e-03,7.406296e-01,-1.087579e+00,2.890432e-01
2035713,-4.248907e-03,7.900343e-01,-1.079659e+00,3.125980e-01
2039809,-5.904798e-03,7.672376e-01,-1.079008e+00,3.248193e-01
2043905,-6.873159e-03,7.804681e-01,-1.052134e+00,3.414940e-01
2048001,-4.708211e-03,8.126975e-01,-1.051685e+00,3.749998e-01
2052097,-3.447672e-03,7.509736e-01,-1.056902e+00,3.189971e-01
2056193,-4.089108e-03,7.678120e-01,-1.060074e+00,3.520287e-01
2060289,-3.884536e-03,7.814623e-01,-1.070977e+00,3.311132e-01
2064385,-4.391143e-03,7.497239e-01,-1.086687e+00,3.109881e-01
2068481,-3.776222e-03,7.698740e-01,-1.063192e+00,3.137294e-01
2072577,-4.626646e-03,7.097907e-01,-1.062926e+00,2.940699e-01
2076673,-4.794155e-03,7.335972e-01,-1.059410e+00,3.290671e-01
2080769,-5.547583e-03,7.716414e-01,-1.078101e+00,3.153444e-01
2084865,-4.935809e-03,7.892973e-01,-1.086439e+00,3.246992e-01
2088961,-4.519587e-03,7.462286e-01,-1.080353e+00,3.103433e-01
2093057,-3.984690e-03,7.480396e-01,-1.091749e+00,3.044860e-01
2097153,-5.505698e-03,7.704663e-01,-1.088532e+00,3.267385e-01
2101249,-4.877736e-03,7.928315e-01,-1.083226e+00,3.550697e-01
2105345,-4.765376e-03,7.946292e-01,-1.080992e+00,3.294094e-01
2109441,-4.454498e-03,7.872605e-01,-1.065163e+00,3.326430e-01
2113537,-4.382083e-03,7.935901e-01,-1.077748e+00,3.390757e-01
2117633,-4.877229e-03,8.102130e-01,-1.053683e+00,3.477325e-01
2121729,-4.737890e-03,8.341875e-01,-1.054888e+00,3.761035e-01
2125825,-4.748603e-03,7.865899e-01,-1.058096e+00,3.413460e-01
2129921,-5.023534e-03,8.128399e-01,-1.060270e+00,3.530357e-01
2134017,-4.586995e-03,8.044802e-01,-1.066793e+00,3.099594e-01
2138113,-5.518301e-03,7.917221e-01,-1.034939e+00,3.352945e-01
2142209,-5.713001e-03,8.146201e-01,-1.044051e+00,3.531177e-01
2146305,-4.683015e-03,7.975551e-01,-1.054237e+00,3.220205e-01
2150401,-4.403844e-03,8.155831e-01,-1.051270e+00,3.522651e-01
2154497,-4.105867e-03,7.256320e-01,-1.052922e+00,3.184008e-01
2158593,-3.478180e-03,7.784216e-01,-1.051345e+00,3.186629e-01
2162689,-6.093795e-03,8.130333e-01,-1.058265e+00,3.127647e-01
2166785,-4.504305e-03,8.205729e-01,-1.063926e+00,3.688329e-01
2170881,-5.165326e-03,7.996289e-01,-1.073046e+00,3.552125e-01
2174977,-6.203571e-03,7.945763e-01,-1.069517e+00,3.364517e-01
2179073,-3.654401e-03,8.113899e-01,-1.061456e+00,3.314661e-01
2183169,-5.513498e-03,7.852545e-01,-1.058165e+00,3.441204e-01
2187265,-5.107288e-03,7.463591e-01,-1.071714e+00,3.080412e-01
2191361,-5.775422e-03,7.425328e-01,-1.058003e+00,2.879747e-01
2195457,-3.524538e-03,7.631174e-01,-1.039605e+00,3.085576e-01
2199553,-4.384435e-03,7.879142e-01,-1.059908e+00,3.454861e-01
2203649,-4.100125e-03,7.476073e-01,-1.063163e+00,3.298958e-01
2207745,-4.423439e-03,7.498125e-01,-1.065788e+00,2.974377e-01
2211841,-3.429495e-03,7.611230e-01,-1.063501e+00,3.467164e-01
2215937,-4.539749e-03,7.484478e-01,-1.062631e+00,2.709441e-01
2220033,-5.533874e-03,7.478094e-01,-1.078250e+00,2.979837e-01
2224129,-5.735574e-03,7.479192e-01,-1.091941e+00,3.201791e-01
2228225,-5.612571e-03,7.372532e-01,-1.049356e+00,3.198421e-01
2232321,-4.593093e-03,7.333732e-01,-1.052925e+00,2.853479e-01
2236417,-4.069422e-03,8.260066e-01,-1.040832e+00,3.207999e-01
2240513,-4.117351e-03,7.433795e-01,-1.051302e+00,3.213214e-01
2244609,-5.025411e-03,8.066138e-01,-1.058114e+00,3.285826e-01
2248705,-5.529254e-03,8.227079e-01,-1.048441e+00,3.334840e-01
2252801,-4.572796e-03,8.131533e-01,-1.061432e+00,3.171976e-01
2256897,-4.918578e-03,8.293844e-01,-1.065268e+00,3.515253e-01
2260993,-4.075229e-03,7.974965e-01,-1.065735e+00,3.132986e-01
2265089,-3.799645e-03,7.698279e-01,-1.078019e+00,3.187419e-01
2269185,-4.223103e-03,7.885993e-01,-1.075289e+00,3.362215e-01
2273281,-4.890171e-03,7.423127e-01,-1.089135e+00,3.065050e-01
2277377,-3.719920e-03,7.565603e-01,-1.102001e+00,2.888495e-01
2281473,-4.633159e-03,7.626742e-01,-1.122389e+00,3.033744e-01
2285569,-5.735130e-03,7.452199e-01,-1.124755e+00,3.132348e-01
2289665,-6.065279e-03,7.607509e-01,-1.122387e+00,3.075025e-01
2293761,-4.746465e-03,7.951792e-01,-1.104980e+00,3.161472e-01
2297857,-5.681079e-03,7.934811e-01,-1.116958e+00,3.308331e-01
2301953,-7.021644e-03,8.261030e-01,-1.098914e+00,3.390302e-01
2306049,-5.225908e-03,8.020006e-01,-1.090219e+00,3.202122e-01
2310145,-5.658071e-03,7.635190e-01,-1.065454e+00,3.117048e-01
2314241,-5.963788e-03,7.939473e-01,-1.079758e+00,3.290654e-01
2318337,-4.143306e-03,7.769635e-01,-1.071816e+00,3.409448e-01
2322433,-4.150723e-03,7.370658e-01,-1.082140e+00,3.136597e-01
2326529,-5.792806e-03,7.501336e-01,-1.089273e+00,3.073947e-01
2330625,-5.370114e-03,7.720215e-01,-1.084964e+00,3.380916e-01
2334721,-5.333396e-03,8.133840e-01,-1.103561e+00,3.425492e-01
2338817,-5.878346e-03,8.307173e-01,-1.105649e+00,3.800416e-01
2342913,-5.129280e-03,7.601792e-01,-1.106434e+00,2.939382e-01
2347009,-4.491783e-03,7.656727e-01,-1.078092e+00,3.481960e-01
2351105,-3.457566e-03,8.046305e-01,-1.104902e+00,3.076527e-01
2355201,-5.155708e-03,8.199377e-01,-1.122759e+00,3.355667e-01
2359297,-4.925621e-03,7.604086e-01,-1.116091e+00,3.169090e-01
2363393,-5.053772e-03,8.088473e-01,-1.123905e+00,3.365365e-01
2367489,-5.294360e-03,8.471031e-01,-1.124200e+00,3.565910e-01
2371585,-4.694600e-03,7.797334e-01,-1.115849e+00,3.339704e-01
2375681,-4.830319e-03,8.076128e-01,-1.120724e+00,3.269370e-01
2379777,-5.088234e-03,8.393099e-01,-1.111252e+00,3.336313e-01
2383873,-3.973698e-03,8.201373e-01,-1.108419e+00,3.689779e-01
2387969,-5.207347e-03,8.286102e-01,-1.114624e+00,3.374380e-01
2392065,-4.184854e-03,8.361651e-01,-1.125355e+00,3.560456e-01
2396161,-6.346960e-03,8.244274e-01,-1.134389e+00,3.531579e-01
2400257,-4.725837e-03,8.262267e-01,-1.160135e+00,3.085507e-01
2404353,-5.262407e-03,8.773299e-01,-1.176579e+00,3.724504e-01
2408449,-4.460655e-03,8.027527e-01,-1.126947e+00,3.027974e-01
2412545,-3.167117e-03,8.323051e-01,-1.152120e+00,3.612180e-01
2416641,-5.280379e-03,8.341098e-01,-1.158609e+00,3.530726e-01
2420737,-5.272272e-03,7.618681e-01,-1.125555e+00,3.179965e-01
2424833,-5.429463e-03,8.190310e-01,-1.154264e+00,3.405501e-01
2428929,-5.259750e-03,7.914956e-01,-1.152048e+00,3.319725e-01
2433025,-4.602597e-03,8.148608e-01,-1.153434e+00,3.546489e-01
2437121,-3.664290e-03,8.268541e-01,-1.144059e+00,3.349884e-01
2441217,-4.233300e-03,8.197268e-01,-1.135256e+00,3.626426e-01
2445313,-4.384903e-03,7.985200e-01,-1.153811e+00,3.204585e-01
2449409,-6.533576e-03,8.517216e-01,-1.147741e+00,3.582463e-01
2453505,-5.066165e-03,8.132689e-01,-1.141730e+00,3.234067e-01
2457601,-5.419484e-03,7.876573e-01,-1.135131e+00,3.403094e-01
2461697,-5.621973e-03,7.946693e-01,-1.134403e+00,3.389606e-01
2465793,-4.407075e-03,8.254137e-01,-1.138138e+00,3.258950e-01
2469889,-4.985602e-03,8.332672e-01,-1.126637e+00,3.303688e-01
2473985,-4.684172e-03,8.531296e-01,-1.142080e+00,3.445520e-01
2478081,-5.407257e-03,8.540724e-01,-1.123555e+00,3.261789e-01
2482177,-5.838577e-03,7.982292e-01,-1.152066e+00,3.205894e-01
2486273,-4.910952e-03,8.933530e-01,-1.140424e+00,3.886085e-01
2490369,-3.837205e-03,8.471989e-01,-1.152507e+00,3.267858e-01
2494465,-5.351917e-03,8.529989e-01,-1.168914e+00,3.473539e-01
2498561,-4.611606e-03,8.150612e-01,-1.146598e+00,3.467717e-01
2502657,-4.281640e-03,7.854201e-01,-1.155729e+00,3.166540e-01
2506753,-5.587664e-03,7.862734e-01,-1.159857e+00,3.314302e-01
2510849,-4.610015e-03,8.378227e-01,-1.171446e+00,3.446411e-01
2514945,-6.894871e-03,7.828612e-01,-1.163425e+00,3.131263e-01
2519041,-4.970700e-03,7.866543e-01,-1.169606e+00,3.355429e-01
2523137,-5.569432e-03,7.667248e-01,-1.176896e+00,3.081385e-01
2527233,-6.279334e-03,8.183341e-01,-1.178584e+00,2.999421e-01
2531329,-4.080925e-03,8.244687e-01,-1.162507e+00,3.781377e-01
2535425,-5.353176e-03,7.819233e-01,-1.141480e+00,2.941946e-01
2539521,-4.838330e-03,7.747160e-01,-1.142540e+00,2.974772e-01
2543617,-5.913408e-03,7.566826e-01,-1.132956e+00,3.075843e-01
2547713,-5.039833e-03,7.892546e-01,-1.140524e+00,3.100871e-01
2551809,-5.877924e-03,7.853659e-01,-1.128391e+00,3.203122e-01
2555905,-4.284094e-03,7.828663e-01,-1.136456e+00,3.072180e-01
2560001,-5.184985e-03,7.470469e-01,-1.142495e+00,3.016305e-01
2564097,-4.623924e-03,7.117089e-01,-1.120829e+00,2.922283e-01
2568193,-4.953315e-03,6.830757e-01,-1.121612e+00,2.785612e-01
2572289,-6.610778e-03,7.213136e-01,-1.119961e+00,3.001245e-01
2576385,-4.268879e-03,7.715114e-01,-1.113363e+00,2.953308e-01
2580481,-4.098251e-03,6.963803e-01,-1.149612e+00,2.926003e-01
2584577,-5.237884e-03,7.109804e-01,-1.148800e+00,2.669061e-01
2588673,-4.083480e-03,7.774153e-01,-1.156857e+00,3.346822e-01
2592769,-5.051265e-03,7.540978e-01,-1.147983e+00,2.853146e-01
2596865,-4.908154e-03,7.485812e-01,-1.167895e+00,3.185277e-01
2600961,-4.154155e-03,7.428169e-01,-1.148561e+00,3.033156e-01
2605057,-4.047838e-03,7.537164e-01,-1.180232e+00,3.297378e-01
2609153,-4.714549e-03,7.214674e-01,-1.146801e+00,3.000666e-01
2613249,-4.331678e-03,7.761976e-01,-1.149452e+00,3.151067e-01
2617345,-4.344964e-03,7.799356e-01,-1.159035e+00,3.260106e-01
2621441,-5.233769e-03,7.799459e-01,-1.177977e+00,3.005813e-01
2625537,-3.695184e-03,7.566698e-01,-1.161129e+00,3.017953e-01
2629633,-5.431848e-03,7.598456e-01,-1.186369e+00,2.972313e-01
2633729,-4.800437e-03,8.114198e-01,-1.157473e+00,3.449029e-01
2637825,-5.510047e-03,7.626441e-01,-1.167183e+00,3.164015e-01
2641921,-5.676776e-03,8.291133e-01,-1.190609e+00,3.156976e-01
2646017,-4.738710e-03,7.770112e-01,-1.183791e+00,3.284413e-01
2650113,-6.081648e-03,8.124574e-01,-1.198217e+00,3.260099e-01
2654209,-4.488756e-03,7.736930e-01,-1.165770e+00,3.054129e-01
2658305,-4.852100e-03,7.702467e-01,-1.204658e+00,3.192559e-01
2662401,-5.405081e-03,7.182409e-01,-1.211362e+00,2.850012e-01
2666497,-4.511243e-03,6.946957e-01,-1.159202e+00,2.859890e-01
2670593,-4.930527e-03,7.219415e-01,-1.180786e+00,2.937451e-01
2674689,-3.925963e-03,7.365586e-01,-1.198864e+00,3.274900e-01
2678785,-6.532203e-03,7.269547e-01,-1.208846e+00,3.113703e-01
2682881,-5.243671e-03,7.692713e-01,-1.197228e+00,3.365875e-01
2686977,-6.159363e-03,7.676191e-01,-1.190607e+00,3.102468e-01
2691073,-4.598812e-03,7.742842e-01,-1.186935e+00,3.115337e-01
2695169,-5.517882e-03,7.250468e-01,-1.182099e+00,2.816429e-01
2699265,-6.123219e-03,7.588087e-01,-1.169353e+00,3.077599e-01
2703361,-4.872617e-03,7.211005e-01,-1.173603e+00,2.835628e-01
2707457,-5.054749e-03,7.648596e-01,-1.196364e+00,3.075812e-01
2711553,-4.956336e-03,7.187385e-01,-1.149528e+00,2.816568e-01
2715649,-4.280836e-03,7.590565e-01,-1.170416e+00,3.392903e-01
2719745,-5.519667e-03,8.102195e-01,-1.184199e+00,3.339595e-01
2723841,-4.319083e-03,7.823979e-01,-1.190289e+00,3.301354e-01
2727937,-6.563889e-03,7.895077e-01,-1.189466e+00,3.158739e-01
2732033,-5.274017e-03,8.048876e-01,-1.150692e+00,3.042797e-01
2736129,-4.775755e-03,8.363858e-01,-1.177902e+00,3.437743e-01
2740225,-4.775776e-03,7.895553e-01,-1.148870e+00,3.177978e-01
2744321,-5.108563e-03,7.907401e-01,-1.178795e+00,3.306633e-01
2748417,-5.088410e-03,7.660245e-01,-1.160264e+00,3.311333e-01
2752513,-4.666496e-03,7.187815e-01,-1.175555e+00,3.105665e-01
2756609,-4.867758e-03,7.196491e-01,-1.170468e+00,3.001738e-01
2760705,-4.471549e-03,7.536024e-01,-1.145631e+00,2.870788e-01
2764801,-4.162474e-03,8.186723e-01,-1.141820e+00,3.397775e-01
2768897,-6.052227e-03,7.574943e-01,-1.151564e+00,3.065828e-01
2772993,-5.666058e-03,7.821740e-01,-1.173456e+00,3.235556e-01
2777089,-4.891813e-03,8.072903e-01,-1.152733e+00,3.515377e-01
2781185,-4.568123e-03,7.306745e-01,-1.165181e+00,3.155041e-01
2785281,-6.515920e-03,7.759055e-01,-1.153398e+00,3.324533e-01
2789377,-5.276598e-03,7.099505e-01,-1.133053e+00,2.962270e-01
2793473,-7.143670e-03,7.616819e-01,-1.140618e+00,2.992551e-01
2797569,-5.703209e-03,7.467347e-01,-1.134514e+00,3.011876e-01
2801665,-4.181097e-03,7.457872e-01,-1.149786e+00,3.314018e-01
2805761,-5.508252e-03,7.172604e-01,-1.156570e+00,2.733140e-01
2809857,-4.610745e-03,7.366782e-01,-1.148143e+00,3.174770e-01
2813953,-5.482895e-03,7.436413e-01,-1.117526e+00,2.911268e-01
2818049,-4.212708e-03,6.989846e-01,-1.141093e+00,2.906108e-01
2822145,-5.622329e-03,7.281486e-01,-1.150929e+00,2.904354e-01
2826241,-7.427129e-03,6.870261e-01,-1.155682e+00,2.988942e-01
2830337,-7.385738e-03,6.765593e-01,-1.181564e+00,2.549247e-01
2834433,-6.339101e-03,7.016197e-01,-1.184838e+00,2.568116e-01
2838529,-5.648578e-03,7.074827e-01,-1.190649e+00,2.921513e-01
2842625,-5.338893e-03,6.830562e-01,-1.180428e+00,2.824599e-01
2846721,-5.800770e-03,6.991332e-01,-1.173098e+00,2.802248e-01
2850817,-4.132275e-03,6.802094e-01,-1.181744e+00,2.604491e-01
2854913,-4.825954e-03,6.611502e-01,-1.157307e+00,2.466782e-01
2859009,-6.979820e-03,7.147274e-01,-1.141491e+00,3.097537e-01
2863105,-4.885564e-03,7.133897e-01,-1.134598e+00,2.927613e-01
2867201,-5.357262e-03,7.321992e-01,-1.121196e+00,2.865172e-01
2871297,-6.273663e-03,7.274226e-01,-1.141360e+00,2.912781e-01
2875393,-4.853691e-03,7.318084e-01,-1.102335e+00,2.868342e-01
2879489,-5.329578e-03,7.542762e-01,-1.115538e+00,2.869072e-01
2883585,-4.619057e-03,7.477624e-01,-1.130743e+00,2.852483e-01
2887681,-5.203993e-03,7.046229e-01,-1.127045e+00,2.927840e-01
2891777,-5.630676e-03,7.262573e-01,-1.115751e+00,2.641119e-01
2895873,-4.808674e-03,7.028401e-01,-1.132459e+00,2.969328e-01
2899969,-6.420770e-03,7.309358e-01,-1.129370e+00,2.977205e-01
2904065,-4.460674e-03,7.160159e-01,-1.130988e+00,2.875423e-01
2908161,-4.961601e-03,7.092371e-01,-1.131327e+00,2.520169e-01
2912257,-8.841165e-03,7.239371e-01,-1.117057e+00,2.989770e-01
2916353,-4.181853e-03,7.153998e-01,-1.128607e+00,2.760254e-01
2920449,-5.948500e-03,7.061482e-01,-1.146516e+00,2.922945e-01
2924545,-4.848617e-03,7.083516e-01,-1.160024e+00,3.007831e-01
2928641,-5.432926e-03,7.088767e-01,-1.121433e+00,2.992643e-01
2932737,-5.219198e-03,6.585778e-01,-1.127977e+00,2.747993e-01
2936833,-5.284190e-03,7.575444e-01,-1.139525e+00,3.369079e-01
2940929,-5.388579e-03,7.335109e-01,-1.100088e+00,2.893698e-01
